CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,TAX_PER_RM
-0.5256195526578186,-0.6763169653392743,-0.0697717940269919,3.5496478698597693,-0.5755905605905671,-0.3316760544689016,-0.3649532009778979,0.2156603859924588,-0.632043077030669,-0.7660042230896142,0.0663249247522141,0.22482322193248377,0.23223218024194178,3.2347491740244907,-1.1461570817740072
-0.5502424901846782,1.5094652041369507,-1.219963934944554,-0.2817180849095055,-1.208959724433472,2.4390187867745827,-1.3418707182658338,0.6330241926131124,-0.632043077030669,-1.0818473189650206,-1.6896853958088487,0.30754110485571096,,3.9318256327243257,-0.31458022943214947
-0.5469579542086382,0.665636550415435,-0.7241162484048717,-0.2817180849095055,-1.0621292872737316,0.4081135325839267,-1.036583994113354,0.810503544609173,-0.2841920310389698,-0.4561204309099702,-1.059322716633082,0.35129603501407486,-0.5788717045900629,3.1354942159291497,-0.32392305048938547
0.36392381217660985,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.257617856019213,-0.8253379271980704,0.9962664278902184,-0.8826979157503557,1.686963896247325,1.5521649145619538,0.7867394152388026,0.3403690191327837,0.46636937406328477,2.7788192719904172,8.886674076759304
0.6522448434158139,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.0751658335130272,0.6781507962990279,0.77358669968488,-0.9335148562469532,1.686963896247325,1.5521649145619538,0.7867394152388026,,1.0200015255683568,2.1400661634962708,0.9249257682832069
-0.5196461436524502,0.36357773505602514,-0.7575605205175189,-0.2817180849095055,-1.079505670369559,0.1873018117335576,-0.7241140529219919,1.919357681725584,-0.2841920310389698,-0.4501611272142078,0.2914544530292733,0.16107711033524363,-0.5740369350229748,3.2386784521643803,-0.37914633226823413
-0.4935710020908021,-0.6763169653392743,1.5733598358552396,-0.2817180849095055,0.597315298377776,-0.1769672054654579,0.8741517382292263,-1.0321092193039032,-0.632043077030669,0.1874843682323674,1.236998471792921,0.28606719297351685,0.9367975467470646,2.70805020110221,0.227796959583363
-0.5437740141842874,0.6871293676748361,-0.7284785447673909,-0.2817180849095055,-1.0195571486889543,-0.8351830357710164,-1.4675770164462667,1.3561919991006737,-0.979894123022368,-0.6051030233040298,-0.6991154713897885,0.33695057468989753,-0.04237323302180903,2.89591193827178,-3.671363722385686
-0.530097820414812,0.3030063069580963,-0.597609653891815,-0.2817180849095055,-0.7927953492884081,0.3349784403277541,-0.3793196350556616,0.0628771172283892,-0.7479934256945686,-1.087806622660783,0.0663249247522141,0.34477073771392047,-1.139085630059231,3.2347491740244907,-0.8148495809368372
0.5777302295540014,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.6051455179357594,0.1493278215236214,1.0034496449291004,-0.816873355443548,1.686963896247325,1.5521649145619538,0.7867394152388026,0.2672610942325461,0.6531299276334019,2.89591193827178,1.3504979915167339
-0.5453197229482525,1.3584690664830146,-1.3319295415825467,-0.2817180849095055,-1.2358931182320048,-0.8956601312905444,-1.701031570209928,3.2297698519892464,-0.632043077030669,-0.4263239124311582,1.597205717036216,0.23855604219189866,-1.0117637733347027,2.954910279033736,-4.085915745382988
-0.5434211056365666,-0.6763169653392743,-0.9567720544058956,-0.2817180849095055,-0.9231182225071132,-0.4005918144795268,-0.8677783936996295,0.3049462253696581,-0.7479934256945686,-0.9447833339624858,0.0212990190968016,0.35327000053385105,0.016777279553220788,3.1570004211501135,-1.5761935802430183
-0.5415858516129374,-0.6763169653392743,-1.2519541082696948,-0.2817180849095055,-0.5842787521384808,-0.2065025311842982,-0.0165671745921268,-0.2400298421055351,-0.7479934256945686,-1.2665857335336546,-0.2938823204910809,0.27750638169680253,0.054781201111851946,3.4210000089583352,-1.5962063942359375
-0.5342168836749016,-0.6763169653392743,0.2559463343744416,-0.2817180849095055,-1.0273765210820769,-0.0194454682983168,-0.8713700022190706,0.3407555460560457,-0.5160927283667692,-0.0449284759023655,0.1113508304076249,0.2425108809287604,-0.7247085868469282,3.109060958860994,-0.04581945669497371
0.5498088583100287,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.3705643461420909,-0.1614963205651146,1.0573237727207143,-0.7235506563072731,1.686963896247325,1.5521649145619538,0.7867394152388026,0.3607194215000381,0.5497052460452663,2.714694743820879,1.8511128247022657
-0.42735452447976485,-0.6763169653392743,-0.4260259969660597,-0.2817180849095055,-0.1498691747427978,-0.6551581932942835,-0.4583350224833624,0.3388558473458922,-0.632043077030669,-0.5872251122167427,1.1469466604820977,0.35022517451676366,-0.866011937291855,3.039749158970765,-1.7028825994925636
-0.5317894885874391,1.3584690664830146,-1.3319295415825467,-0.2817180849095055,-1.2358931182320048,-0.5117008969456357,-1.7872301746765102,3.2297698519892464,-0.632043077030669,-0.4263239124311582,1.597205717036216,0.1742341912725413,-3.622377558414413,3.0726933146901194,-0.8730794502067595
-0.5375320473022777,1.1134340251858619,-1.3639197149076876,-0.2817180849095055,-1.253269501327832,0.3926426476835822,-1.198206377488196,3.2889454668105182,-0.632043077030669,0.0325424721425454,-0.0687527922140217,0.12115619500785987,-4.144416369862479,3.2228678461377385,0.023367424656048068
0.8035731616468491,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.1968005151838177,-0.580616656956261,0.913659431943077,-0.9512770391868856,1.686963896247325,1.5521649145619538,0.7867394152388026,0.3607194215000381,0.3994235921163678,2.617395832834079,3.701064766418424
-0.4087894724044259,-0.6763169653392743,-0.4260259969660597,-0.2817180849095055,-0.1498691747427978,-0.8056477100521774,0.0085740850439598,0.0054112312462556,-0.632043077030669,-0.5872251122167427,1.1469466604820977,0.3109756839770855,-0.22026318117420512,2.954910279033736,-3.0214468395221576
-0.5401418102841178,-0.6763169653392743,-1.1385344028441955,-0.2817180849095055,-0.8275481154800628,0.0466574035486097,-1.869837170623652,0.6789019164633114,-0.632043077030669,0.1457692423620308,-0.6991154713897885,0.1660437097871876,-1.3199901242284007,3.1612467120315646,0.13927120934492185
0.24532599964918875,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.6051455179357594,-0.1136772217822312,1.1040146834734468,-0.8455113134991072,1.686963896247325,1.5521649145619538,0.7867394152388026,0.35080193419829775,0.42105246761494425,2.9652730660692823,1.7512411422879939
-0.5501434525139103,1.4113752454344106,-1.5020590997207954,-0.2817180849095055,-1.261957692875746,0.1169796076410837,-1.2053895945270778,2.565777660322957,-0.8639437743584684,-0.5514692900421684,-0.5190118487681401,0.3607194215000381,-2.920902237621581,3.246490991901174,-0.4937147341541894
-0.5140362437116333,0.36357773505602514,-0.7575605205175189,-0.2817180849095055,-1.079505670369559,-0.9772338880378142,0.0337153446800465,1.980338010321501,-0.2841920310389698,-0.4501611272142078,0.2914544530292733,0.2952521860870388,0.575245050066736,2.970414465569701,-19.77329848688784
-0.5411248969485601,-0.6763169653392743,0.1250774434988655,-0.2817180849095055,0.1542175294341793,0.4123328648294753,-0.005792349033804,-0.6204920012814631,-0.979894123022368,-0.7898414378726638,1.1469466604820977,0.31985077164000125,-0.5385025690574586,3.152736022363656,-0.5592459522408898
0.5916187146818614,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.6051455179357594,-0.0686710111630477,0.9818999938124544,-0.7537558657987087,1.686963896247325,1.5521649145619538,0.7867394152388026,0.28992641660696594,0.4075893396460867,2.6100697927420065,1.6666129081843617
-0.5474538121645984,-0.6763169653392743,-0.8549851392804476,-0.2817180849095055,-0.349697580344812,-0.3387082748781488,-1.147923858216023,0.4877922262219016,-0.5160927283667692,-1.0818473189650206,0.7867394152388026,0.3545017531969376,-0.8531777144088759,3.0726933146901194,-1.6359607686995885
0.3181774966202169,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,0.2497876364612295,0.1760502590787617,0.1989293365743296,-0.7526160465726167,1.686963896247325,1.5521649145619538,0.7867394152388026,,-0.1007268029019043,2.8390784635086144,1.3198117194224463
-0.5175455139002231,-0.6763169653392743,-0.0697717940269919,3.5496478698597693,-0.5755905605905671,-0.477946238981248,0.8202776104376122,0.0436901602558421,-0.632043077030669,-0.7660042230896142,0.0663249247522141,0.33049881563209726,0.4799097288983912,3.122364924487357,-1.4672899235412262
-0.3875701840336452,-0.6763169653392743,-0.4260259969660597,-0.2817180849095055,-0.1498691747427978,-0.9856725525289116,0.5904146651933924,0.3179591615342075,-0.632043077030669,-0.5872251122167427,1.1469466604820977,-1.0764496613981744,0.4138946955575848,2.7013612129514133,-40.98602444027206
-0.5224755042892558,-0.6763169653392743,2.424007626546483,-0.2817180849095055,0.4669924251590711,-1.1896069443970874,0.8418272615542581,-0.9328499616983996,-0.632043077030669,1.820333580871261,0.7417135095833917,0.34584745195868694,0.5442028271596092,2.785011242238338,-9.600563875229161
-0.5244375398432809,-0.6763169653392743,-0.604880147829347,-0.2817180849095055,-0.9318064140550268,-0.1839994258747064,-2.2505476736843915,0.9193562807009504,-0.7479934256945686,-1.0282135857031591,-0.24885641483567,0.2437951350203994,-2.8248383821436462,3.269568939183719,-1.2600647821912943
-0.5109780310108992,0.36357773505602514,-0.7575605205175189,-0.2817180849095055,-1.079505670369559,-0.9941112170200088,0.2599866814048256,1.980338010321501,-0.2841920310389698,-0.4501611272142078,0.2914544530292733,0.13872254522502225,-0.03250247269822536,2.9231615807191558,-76.4438303710221
-0.10355899914109419,-0.6763169653392743,-0.1701046103649334,-0.2817180849095055,-0.0977400254553158,-1.866106547766689,-1.1299658156188184,-0.6011150744379007,-0.632043077030669,-0.6051030233040298,-0.0237268865586108,-0.11543929278216306,-0.013048525277971052,2.8390784635086144,0.6986473256256134
-0.5471940463803551,-0.6763169653392743,-0.8549851392804476,-0.2817180849095055,-0.349697580344812,-0.6059326504295514,-0.8246790914663384,0.6867381736426932,-0.5160927283667692,-1.0818473189650206,0.7867394152388026,0.3607194215000381,-0.5086955372085952,3.0204248861443626,-2.7453360958330686
-0.47413854702264835,-0.6763169653392743,2.1201009799576456,-0.2817180849095055,0.2237230618174885,-0.9659823353830184,0.9459839086180452,-0.963102663657589,-0.8639437743584684,-1.2963822520124666,0.2914544530292733,-0.0056281276884050865,1.0895274461121287,2.8154087194227095,-38.10909028026903
-0.543645669392735,-0.6763169653392743,-0.8549851392804476,-0.2817180849095055,-0.349697580344812,0.022747854157168,-1.1191909900604953,1.2696132303854426,-0.5160927283667692,-1.0818473189650206,0.7867394152388026,0.30028986152354886,-3.1782051976497505,3.1441522786722644,-1.057784980498987
-0.2976495692343706,-0.6763169653392743,-0.4260259969660597,-0.2817180849095055,-0.1498691747427978,-0.3204245018141057,1.1040146834734468,0.1851702216945001,-0.632043077030669,-0.5872251122167427,1.1469466604820977,0.18099244886946603,0.0405354107055982,2.740840023925201,-0.8641057745376662
-0.5076629354239909,-0.6763169653392743,-0.1541095237023631,-0.2817180849095055,-0.0716754508115748,-0.2922956201771166,0.9388006915791636,-0.5875322286603054,-0.4001423797028695,0.1576878497535555,-0.2938823204910809,0.3607194215000381,0.4646638654355545,2.9806186357439426,0.2228159868009011
0.42338714583062204,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.1968005151838177,-0.7775188284151883,1.0645069897595965,-1.02189833873683,1.686963896247325,1.5521649145619538,0.7867394152388026,0.32923712071408273,0.6810126908875547,2.2512917986064953,6.97661246345179
0.24778925653471104,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,0.2410994449133159,-0.2613538503764276,0.3785097625463766,-0.113604892944841,1.686963896247325,1.5521649145619538,0.7867394152388026,0.3256958825935154,0.2661096475185396,3.0007198150650303,2.101364659320252
-0.5246893614970816,0.36357773505602514,-0.7575605205175189,-0.2817180849095055,-1.079505670369559,0.2632497921534302,-2.0206847284401714,1.7152350553196247,-0.2841920310389698,-0.4501611272142078,0.2914544530292733,0.35565002176019056,-2.6374575757239764,3.2347491740244907,-0.35635163370724127
-0.5514856009151712,1.5551231602204876,-1.417721370045424,-0.2817180849095055,-1.253269501327832,0.72596989508191,-1.032992385593913,2.156012648542916,-0.5160927283667692,-0.8911496007006243,-1.509581773187201,0.3275523807498243,,3.484312288372662,-0.516318160148635
-0.5470158989438759,1.5094652041369507,-1.219963934944554,-0.2817180849095055,-1.208959724433472,2.184452407959825,-1.2951798075131014,0.6330241926131124,-0.632043077030669,-1.0818473189650206,-1.6896853958088487,0.3265401726784678,,3.901972669574645,-0.3397278967840267
-0.4042280802689251,-0.6763169653392743,-0.4260259969660597,-0.2817180849095055,-0.1498691747427978,-0.5285782259278289,0.892109780826431,0.2918383042696014,-0.632043077030669,-0.5872251122167427,1.1469466604820977,0.3395363290758327,0.39485808705184144,2.8094026953624978,-1.2456469864432755
-0.39793309061304394,-0.6763169653392743,-0.4260259969660597,-0.2817180849095055,-0.1498691747427978,-0.4357529165257632,0.4467503244157547,0.2245414774624249,-0.632043077030669,-0.5872251122167427,1.1469466604820977,0.27431043314880005,0.2333084085262507,2.917770732084279,-1.0407233451718054
2.272819355641239,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,1.0751658335130272,-0.4821655712267967,1.1040146834734468,-0.9415410832973504,1.686963896247325,1.5521649145619538,0.7867394152388026,,0.728011582179838,2.2823823856765264,2.9974154446222765
-0.5451526198594703,1.3584690664830146,-1.1196311186066124,-0.2817180849095055,-1.3662159914507093,-0.7212610651412089,-1.3706035864213613,1.3423241985165555,-0.632043077030669,-0.4084460013438711,-1.059322716633082,0.3607194215000381,-0.41393403480360685,3.0155349008501706,-1.4653353021915991
-0.47999396306531955,-0.6763169653392743,-0.7081211617423012,3.5496478698597693,-0.4192031127281213,0.91583984613159,0.6909797037377385,-0.4385483573165424,-0.1682416823750701,-0.5872251122167427,-0.4739859431127292,0.31738389689117874,-0.5292361862151143,3.3214324131932926,-0.30651054335384614
-0.5439687018939912,0.6436716264873752,-1.292668874319874,-0.2817180849095055,-0.7232898169050994,0.7723825497829435,0.0373069531994872,-0.2860975358267497,-0.2841920310389698,-1.0937659263565451,-0.0237268865586108,0.3607194215000381,-1.2277683016567171,3.374168709274236,-0.6171161674382848
-0.5453347207448082,0.525968988083546,0.5773021664133557,-0.2817180849095055,-0.7927953492884081,-0.0714838993267476,0.2887195495603531,-0.0807875977269448,-0.632043077030669,-0.8077193489599509,-0.1137786978694342,0.3607194215000381,-0.34448524205195424,3.0726933146901194,-0.869903438803362
0.24938064153690476,-0.6763169653392743,1.0222563953903143,-0.2817180849095055,-0.2019983240302797,0.6331445856798443,0.2025209450937708,-0.2153337588735437,1.686963896247325,1.5521649145619538,0.7867394152388026,0.32898459059305596,-1.1348514033690629,3.2068032436339315,0.9504148794736503
-0.46453543701232664,-0.6763169653392743,-0.0697717940269919,3.5496478698597693,-0.5755905605905671,-1.3443157934005296,1.1040146834734468,0.0426928184330117,-0.632043077030669,-0.7660042230896142,0.0663249247522141,0.3607194215000381,0.8781561033743661,3.044522437723423,2.2247141658081024
-0.3608681684520763,-0.6763169653392743,-0.4260259969660597,-0.2817180849095055,-0.1498691747427978,-0.6846935190131226,1.1040146834734468,0.1472712324269443,-0.632043077030669,-0.5872251122167427,1.1469466604820977,0.34128417806055183,0.6782591406584966,2.740840023925201,-1.862394678278694
-0.46212731326697565,-0.6763169653392743,-0.7081211617423012,3.5496478698597693,-0.4192031127281213,0.5993899277154566,-0.0991741705392683,-0.0632628771257818,-0.1682416823750701,-0.5872251122167427,-0.4739859431127292,0.005020514731515171,-1.0117637733347027,3.4011973816621555,-0.3671556898295125
